Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Local_Authority_(District),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident
2.02E+12,549040,184860,0.147862,51.542964,1,3,2,1,2,16,3,1240,6,30,6,2,3,1240,0,4,4,1,1,0,0,1,1
2.02E+12,530550,181390,-0.119894,51.516357,1,3,2,1,3,2,3,4200,3,20,6,2,3,4200,0,4,4,1,1,0,0,1,1
2.02E+12,525050,184100,-0.198156,51.541955,1,3,1,1,3,2,3,5,6,30,6,2,3,4003,0,4,4,1,1,0,0,1,1
2.02E+12,530550,181390,-0.119894,51.516357,1,3,1,1,2,2,3,4200,3,20,6,2,4,402,0,5,4,1,1,0,0,1,1
2.02E+12,529360,178740,-0.138006,51.492815,1,3,2,1,4,1,3,202,6,20,6,2,3,202,0,-1,1,9,-1,-1,0,1,2
2.02E+12,520510,188540,-0.262069,51.582846,1,3,1,1,6,28,3,4006,3,30,6,2,4,454,0,5,4,9,-1,-1,-1,1,2
2.02E+12,524710,166950,-0.209101,51.387899,1,3,2,1,3,21,3,24,6,30,6,4,3,24,0,0,1,1,1,0,0,1,1
2.02E+12,532260,180160,-0.095725,51.504906,1,3,2,1,6,8,3,3200,9,30,6,-1,3,300,0,-1,7,9,-1,-1,-1,1,2
2.02E+12,532570,165610,-0.096705,51.374077,1,3,1,1,3,20,3,232,3,30,9,2,3,212,0,5,4,1,1,0,0,1,1
2.02E+12,528440,180080,-0.150764,51.505067,1,3,2,1,3,1,3,4202,2,30,3,4,3,4202,0,0,4,1,1,0,0,1,1
2.02E+12,511040,180940,-0.401089,51.51648,1,3,2,1,3,26,3,4020,1,40,1,2,3,312,0,0,4,1,2,0,0,1,1
2.02E+12,533910,190630,-0.067984,51.598605,1,3,1,1,3,31,3,1010,6,30,6,2,3,109,0,5,4,1,1,0,0,1,1
2.02E+12,530330,178000,-0.124315,51.485943,1,3,2,1,2,9,3,3036,3,30,7,2,3,202,0,0,4,1,1,0,0,1,1
2.02E+12,548450,183400,0.138745,51.530001,1,3,2,1,3,16,3,1306,6,30,7,2,3,13,0,0,4,8,2,0,0,1,1
2.02E+12,538270,165940,-0.014734,51.375685,1,2,2,2,3,19,3,232,6,30,7,2,3,232,0,0,4,1,2,0,0,1,1
2.02E+12,543570,186290,0.069621,51.55723,1,2,1,1,4,14,3,118,2,30,7,2,3,118,0,5,1,9,1,0,0,1,1
2.02E+12,521070,177370,-0.257829,51.482336,1,3,2,1,3,25,3,316,6,30,3,4,3,316,0,8,1,1,1,0,0,1,1
2.02E+12,511740,181920,-0.390694,51.52515,1,3,2,1,3,26,3,312,1,30,1,4,3,312,0,0,4,1,1,0,0,1,1
2.02E+12,528340,179980,-0.15224,51.504191,1,3,2,1,4,1,3,4202,1,30,1,4,3,4202,0,0,1,1,1,0,0,1,2
2.02E+12,536440,178250,-0.036273,51.486749,1,3,2,1,4,7,3,200,6,30,3,4,3,200,0,0,1,1,4,0,0,1,1
2.02E+12,531070,164510,-0.118649,51.36454,1,3,2,1,6,20,4,271,6,30,6,2,3,23,0,5,7,1,1,0,0,1,2
2.02E+12,521520,178550,-0.250946,51.492845,1,2,2,1,4,25,3,315,6,30,3,2,3,316,0,5,1,1,1,0,2,1,1
2.02E+12,532260,164770,-0.101468,51.366601,1,3,2,1,2,20,4,275,6,20,7,4,4,275,0,0,4,2,2,-1,-1,1,2
2.02E+12,530580,185130,-0.118076,51.549961,1,3,1,1,4,3,3,5203,3,20,7,2,3,5203,0,5,1,1,1,0,0,1,1
2.02E+12,529710,180540,-0.132306,51.508912,1,2,2,1,4,1,3,4,2,30,3,4,3,4,0,0,4,1,1,0,0,1,1
2.02E+12,520830,183940,-0.259034,51.541436,1,3,1,1,4,28,3,404,6,30,3,2,3,404,0,4,4,1,1,0,0,1,1
2.02E+12,531360,193340,-0.103764,51.623558,1,3,3,1,4,32,3,105,6,30,6,2,3,111,0,5,4,1,1,0,0,1,1
2.02E+12,530390,180270,-0.122613,51.506329,1,2,2,1,4,1,3,3211,3,30,3,2,4,308,0,5,4,1,1,0,0,2,1
2.02E+12,530920,186010,-0.112848,51.55779,1,3,2,1,4,3,3,103,3,30,3,2,3,503,0,5,4,1,1,0,0,1,1
2.02E+12,530490,176470,-0.122576,51.472156,1,3,1,1,4,9,3,3,6,30,6,2,3,203,0,5,4,1,2,0,0,1,1
2.02E+12,534030,181440,-0.069751,51.515992,1,3,2,1,5,5,3,11,6,30,6,-1,4,134,0,-1,1,1,2,0,0,1,2
2.02E+12,537340,185510,-0.020491,51.551771,1,3,2,1,4,4,3,106,3,20,7,2,4,112,2,5,4,1,1,0,0,1,2
2.02E+12,527930,188440,-0.155071,51.580313,1,2,1,1,5,31,4,519,3,30,6,4,3,1,0,0,1,1,4,0,0,1,1
2.02E+12,538730,188830,8.53E-04,51.581265,1,3,2,1,5,13,3,104,1,30,1,4,3,114,0,0,1,1,2,0,0,1,1
2.02E+12,535670,178790,-0.047149,51.491787,1,2,1,1,4,8,3,2208,6,30,3,4,3,200,0,1,1,1,1,0,0,1,1
2.02E+12,537450,191230,-0.016671,51.603144,1,3,1,1,5,13,3,112,3,30,3,2,3,112,0,4,1,1,1,0,0,1,1
2.02E+12,532760,182510,-0.087641,51.525908,1,3,2,1,4,3,3,501,1,30,1,2,3,501,0,5,1,1,1,0,0,1,1
2.02E+12,528700,178670,-0.147534,51.492337,1,3,1,1,5,1,3,3214,3,30,6,2,3,3214,0,5,4,1,1,0,0,1,1
2.02E+12,533690,181780,-0.07452,51.519128,1,3,2,1,5,5,3,1202,6,20,3,4,3,1202,0,0,4,1,1,0,0,1,1
2.02E+12,536770,187810,-0.027813,51.572578,1,3,1,1,2,13,3,1006,6,30,3,4,3,1006,0,8,1,1,1,0,0,1,1
2.02E+12,527050,181710,-0.170193,51.52003,1,3,2,1,6,1,3,404,7,30,7,2,3,5,0,7,1,1,1,0,0,1,1
2.02E+12,523440,184610,-0.221182,51.546893,1,3,2,1,5,28,3,4003,6,30,6,2,3,4003,0,5,4,1,1,0,0,1,1
2.02E+12,541120,174310,0.029514,51.450197,1,3,2,1,2,6,3,20,1,40,1,4,3,20,0,-1,1,9,-1,-1,-1,1,2
2.02E+12,531840,186450,-0.09942,51.56153,1,3,2,1,6,3,3,1201,6,30,3,2,4,105,2,5,1,1,1,0,0,1,1
2.02E+12,530190,185500,-0.123561,51.553376,1,3,2,1,6,3,3,503,3,30,3,4,3,5203,0,5,1,1,1,0,0,1,1
2.02E+12,529900,181060,-0.129378,51.513541,1,3,1,1,2,1,3,400,6,30,7,-1,3,400,0,-1,1,9,-1,-1,-1,1,2
2.02E+12,532530,176740,-0.09312,51.474109,1,2,2,2,6,8,3,215,3,30,6,2,3,202,0,5,4,1,4,0,0,1,1
2.02E+12,537920,182980,-0.013122,51.528895,1,3,2,1,2,5,3,12,9,30,3,-1,3,12,0,0,1,2,2,0,0,1,2
2.02E+12,535560,179000,-0.048652,51.493701,1,3,1,1,6,8,3,200,2,30,7,2,3,2208,2,4,1,1,1,0,0,1,1
2.02E+12,526740,182530,-0.174364,51.527469,1,2,2,1,4,1,3,5205,6,30,6,2,4,507,0,5,6,1,1,0,0,1,2
2.02E+12,521530,184790,-0.248651,51.548925,1,3,2,1,5,28,3,407,1,30,1,4,4,453,0,0,1,1,1,0,0,1,1
2.02E+12,537800,188140,-0.012831,51.575293,1,3,1,1,6,13,3,112,3,20,6,2,3,104,0,4,1,1,1,0,0,1,1
2.02E+12,530020,180360,-0.127908,51.507223,1,3,2,1,6,1,3,4,1,30,1,2,3,3212,0,0,1,1,1,0,0,1,1
2.02E+12,519420,178370,-0.281242,51.491674,1,3,2,1,6,25,3,315,1,30,1,2,3,205,0,4,4,1,2,0,0,1,2
2.02E+12,530810,189370,-0.113184,51.58801,1,3,2,3,6,31,3,504,6,20,3,4,3,103,0,1,1,1,1,0,0,1,1
2.02E+12,543800,178960,0.069947,51.491307,1,3,3,2,6,6,3,206,2,30,3,2,3,205,0,5,4,1,1,0,0,1,1
2.02E+12,528600,164760,-0.154018,51.36735,1,3,2,2,6,21,3,232,6,30,6,2,3,237,2,5,4,1,2,0,0,1,1
2.02E+12,539390,181570,0.007498,51.515864,1,3,3,3,6,17,3,1011,6,30,1,2,3,13,0,4,4,1,1,0,0,1,1
2.02E+12,533540,184890,-0.075501,51.547111,1,3,1,1,7,4,3,10,6,20,3,4,3,10,0,0,4,1,4,0,0,1,1
2.02E+12,519120,179400,-0.285214,51.500995,1,3,2,1,7,27,4,4491,3,30,6,2,3,406,0,5,4,1,4,0,0,1,1
2.02E+12,532030,178850,-0.099527,51.493187,1,3,1,1,6,8,3,215,6,20,1,2,3,3,0,5,4,1,1,0,0,1,1
2.02E+12,529490,175310,-0.13739,51.461961,1,3,1,2,7,9,3,3,3,30,7,4,3,2217,0,0,4,1,1,0,0,1,1
2.02E+12,530090,180420,-0.126878,51.507746,1,2,1,1,6,1,3,4,1,30,1,2,3,4,0,5,4,1,1,0,6,1,1
2.02E+12,522160,187850,-0.238506,51.57629,1,3,2,1,6,30,3,5,6,30,3,2,3,5,0,0,1,1,1,0,0,1,1
2.02E+12,532530,176740,-0.09312,51.474109,1,3,1,1,4,8,3,215,3,30,7,2,3,202,0,5,4,1,1,0,0,1,2
2.02E+12,537320,176930,-0.02412,51.474674,1,3,2,1,5,7,3,2,1,30,2,4,3,2209,0,-1,4,9,-1,-1,-1,1,2
2.02E+12,533670,187810,-0.07252,51.573321,1,2,1,1,7,4,3,10,6,30,6,2,3,107,0,5,1,1,1,0,0,1,1
2.02E+12,530980,192090,-0.109718,51.612414,1,3,1,1,6,32,3,406,3,50,6,2,3,105,0,5,1,8,2,0,0,1,1
2.02E+12,526380,177420,-0.181381,51.481626,1,3,3,1,7,12,3,3217,3,30,6,2,3,3220,0,5,1,2,1,0,0,1,1
2.02E+12,534070,192410,-0.064996,51.614562,1,3,1,1,7,32,3,1010,6,30,7,2,3,1010,0,5,1,1,2,0,0,1,1
2.02E+12,521550,176410,-0.25125,51.473606,1,3,2,1,6,24,3,3003,1,30,2,4,4,350,0,0,4,1,1,0,0,2,1
2.02E+12,519410,169940,-0.284229,51.415911,1,3,2,1,7,23,3,308,6,30,3,2,4,351,0,4,1,1,1,0,2,1,1
2.02E+12,525800,181210,-0.188379,51.515816,1,3,1,1,7,1,3,4206,6,30,6,2,4,411,0,5,1,1,1,0,0,1,1
2.02E+12,533420,190600,-0.075066,51.598452,1,3,2,1,7,31,3,109,1,20,2,4,3,10,0,1,1,1,1,0,0,1,1
2.02E+12,549710,174010,0.152916,51.445297,1,3,3,2,7,18,3,223,1,30,1,4,3,223,0,0,4,1,1,0,0,2,1
2.02E+12,532720,187930,-0.086175,51.574623,1,3,1,1,7,4,3,503,3,30,3,4,3,107,2,4,4,1,1,0,0,1,1
2.02E+12,541460,183220,0.037972,51.530176,1,3,2,1,7,17,3,124,6,30,6,2,4,167,0,5,4,1,1,0,2,1,1
2.02E+12,529110,180980,-0.140786,51.513003,1,3,1,1,1,1,3,4201,3,30,3,2,4,406,0,4,4,1,1,0,0,1,1
2.02E+12,531010,192670,-0.109068,51.617619,1,3,3,3,7,32,3,105,6,30,3,4,3,1004,0,0,4,3,4,1,0,1,1
2.02E+12,534120,192430,-0.064267,51.61473,1,3,1,1,7,32,3,406,2,30,9,2,3,1010,0,4,4,1,1,0,0,1,1
2.02E+12,532420,187680,-0.090595,51.572447,1,3,2,1,7,4,3,503,3,30,6,2,3,503,0,0,4,1,1,0,0,1,1
2.02E+12,533440,182190,-0.077965,51.522872,1,3,1,1,1,4,3,1202,6,30,7,2,3,10,0,5,4,1,4,0,0,1,1
2.02E+12,530910,166790,-0.120106,51.385066,1,3,2,1,1,20,3,236,1,30,1,4,3,23,0,0,1,8,4,0,0,1,1
2.02E+12,520950,186150,-0.256544,51.561272,1,2,1,1,1,28,3,4088,3,30,3,4,3,4088,0,0,4,1,4,0,0,1,1
2.02E+12,543170,179180,0.060968,51.493443,1,3,2,1,1,6,3,205,1,30,1,4,3,206,0,1,1,1,2,0,0,1,1
2.02E+12,537530,190960,-0.015622,51.600698,1,3,2,2,1,13,3,406,1,50,1,4,3,112,0,0,1,1,2,7,0,1,1
2.02E+12,537490,190930,-0.016211,51.600438,1,3,2,1,1,13,4,179,6,30,1,2,3,112,0,0,4,1,4,0,2,1,1
2.02E+12,530870,179650,-0.115931,51.500646,1,3,2,1,1,9,3,23,6,30,1,2,3,23,2,5,4,1,1,0,0,1,1
2.02E+12,541100,181730,0.03219,51.516877,1,3,2,1,1,17,3,112,6,30,7,2,3,112,0,5,1,1,1,0,0,1,1
2.02E+12,534360,177900,-0.066346,51.484102,1,3,2,1,1,8,3,2,3,30,3,2,3,2208,0,0,1,1,2,0,0,1,1
2.02E+12,532770,183280,-0.087206,51.532825,1,3,1,1,6,4,3,1200,6,20,3,4,3,1200,0,0,1,9,4,0,0,1,1
2.02E+12,533670,187840,-0.072508,51.57359,1,3,1,1,1,4,3,10,6,30,6,2,3,107,0,5,4,1,1,0,0,1,1
2.02E+12,537100,181010,-0.025701,51.511392,1,3,2,1,2,5,3,13,6,30,3,4,3,13,0,4,1,1,2,0,0,1,1
2.02E+12,531550,181660,-0.10539,51.518552,1,3,1,1,2,2,3,201,6,30,6,2,4,400,0,5,4,2,2,0,0,1,2
2.02E+12,515960,172480,-0.332988,51.439455,1,3,2,2,2,24,3,310,1,30,1,4,3,309,0,1,4,7,4,0,0,1,1
2.02E+12,522300,179360,-0.239436,51.499957,1,3,2,1,2,11,4,408,6,20,2,4,3,402,0,1,1,1,1,0,0,1,1
2.02E+12,536700,175190,-0.033714,51.459188,1,3,1,1,4,7,4,218,6,30,6,4,4,218,0,0,1,1,2,-1,0,1,2
2.02E+12,543170,179160,0.06096,51.493264,1,3,2,1,2,6,3,205,6,30,1,4,4,210,0,1,1,1,1,0,0,1,1
2.02E+12,536740,171770,-0.034459,51.428445,1,3,1,1,2,7,3,2218,3,20,7,2,3,2218,2,5,1,1,1,0,0,1,1
2.02E+12,531180,177610,-0.112225,51.482241,1,3,2,1,2,9,3,3,3,30,3,2,3,202,0,0,1,1,2,0,1,1,1
2.02E+12,549220,175240,0.146389,51.456478,1,3,1,1,2,18,3,207,6,20,9,4,3,207,2,4,1,1,1,0,0,1,1
2.02E+12,525980,163920,-0.191932,51.360387,1,3,1,1,2,21,3,232,2,30,3,2,4,2230,0,5,4,1,2,0,0,1,2
2.02E+12,512750,175280,-0.378261,51.465269,1,3,1,1,4,25,3,3063,6,30,6,2,3,315,0,5,1,9,-1,-1,0,1,2
2.02E+12,528490,179080,-0.150408,51.496069,1,3,2,1,3,1,3,3217,3,30,6,4,4,310,0,5,1,7,2,0,0,1,1
2.02E+12,530830,166840,-0.121237,51.385534,1,3,2,2,3,20,3,23,1,20,1,4,3,236,0,0,1,1,2,0,0,1,1
2.02E+12,526590,182220,-0.176637,51.524717,1,3,2,1,4,1,3,5,6,30,6,2,3,5,0,-1,1,9,-1,-1,-1,1,2
2.02E+12,543590,184040,0.068992,51.537007,1,3,2,1,2,16,3,406,1,30,1,2,3,124,0,5,4,1,2,0,0,1,2
2.02E+12,533570,165540,-0.082373,51.373214,1,3,1,1,2,20,3,232,6,30,6,4,3,232,0,1,1,1,1,0,0,1,2
2.02E+12,532130,184150,-0.096102,51.540793,1,3,2,1,3,3,3,1200,6,20,6,2,3,104,0,5,1,1,1,0,0,1,1
2.02E+12,532780,180350,-0.088166,51.506492,1,3,2,1,6,8,3,3,3,20,3,4,3,3,0,0,1,9,-1,0,0,1,2
2.02E+12,531860,188000,-0.098551,51.575454,1,3,2,1,3,31,4,150,6,20,3,2,3,105,0,5,1,1,1,0,0,1,1
2.02E+12,535200,171570,-0.056673,51.427017,1,3,2,1,3,7,3,212,6,30,3,4,3,212,0,0,1,1,2,0,0,1,1
2.02E+12,543270,186170,0.065247,51.556228,1,3,2,4,3,14,3,406,7,30,5,2,3,118,0,5,1,1,1,0,0,1,1
2.02E+12,526600,178950,-0.177666,51.495327,1,3,2,1,3,12,3,4,3,30,3,4,3,4,0,0,1,1,1,0,0,1,1
2.02E+12,532760,183280,-0.087351,51.532827,1,3,1,2,3,4,3,1200,6,20,3,2,3,1200,0,8,1,1,1,0,0,1,1
2.02E+12,526760,169790,-0.178641,51.412968,1,3,1,1,3,22,3,236,3,30,3,4,3,236,0,8,4,8,2,0,2,1,1
2.02E+12,510530,178900,-0.409075,51.498244,1,3,2,1,3,25,3,312,3,40,1,2,3,312,0,0,4,1,2,0,0,1,1
2.02E+12,519830,175330,-0.276369,51.464265,1,3,2,1,3,24,3,205,6,30,3,2,3,205,0,0,4,1,2,0,0,1,1
2.02E+12,523380,178420,-0.224213,51.491275,1,3,1,1,3,11,3,219,2,20,7,2,3,219,0,4,1,1,1,0,0,1,1
2.02E+12,521460,188730,-0.248299,51.58435,1,3,1,1,3,30,3,5,6,30,6,2,3,5,0,5,4,1,2,0,0,1,1
2.02E+12,524120,187370,-0.210406,51.571549,1,3,2,1,3,30,3,41,3,40,3,4,3,41,0,0,4,1,1,0,0,1,1
2.02E+12,529360,181630,-0.136947,51.518788,1,3,2,1,3,1,4,506,2,30,6,2,4,506,0,0,4,1,1,0,0,1,1
2.02E+12,531040,175490,-0.115025,51.463222,1,3,2,1,4,9,3,23,6,30,9,2,4,223,0,-1,5,8,2,-1,-1,1,2
2.02E+12,529380,186940,-0.134708,51.566503,1,3,2,2,3,3,3,1,6,30,3,-1,3,1,0,-1,1,9,1,-1,-1,1,2
2.02E+12,523950,175050,-0.217188,51.460863,1,3,2,1,5,10,3,205,3,40,6,-1,3,219,0,-1,1,1,1,-1,-1,1,2
2.02E+12,531450,179300,-0.10771,51.497366,1,3,2,1,4,8,3,302,6,30,6,2,3,302,0,5,1,1,2,0,0,1,1
2.02E+12,532480,178970,-0.093004,51.494161,1,3,2,1,6,8,3,201,9,30,3,3,4,240,0,-1,4,8,1,-1,-1,1,2
2.02E+12,537350,192760,-0.017514,51.616917,1,3,1,1,3,13,3,112,6,30,6,2,3,1009,0,5,1,1,1,0,0,1,1
2.02E+12,527580,177680,-0.164015,51.483693,1,3,2,1,5,12,3,3212,3,30,3,2,4,302,-1,-1,1,9,-1,-1,-1,2,2
2.02E+12,536030,183140,-0.040289,51.530791,1,3,2,1,3,5,3,1205,6,30,6,2,4,135,0,4,4,1,2,0,0,1,1
2.02E+12,523360,178620,-0.224431,51.493077,1,3,2,1,5,11,3,315,1,30,1,2,3,219,0,5,1,9,-1,0,0,1,2
2.02E+12,539440,181570,0.008219,51.515852,1,3,2,1,7,17,3,124,1,30,1,2,3,13,0,-1,1,9,-1,-1,-1,1,2
2.02E+12,522280,179320,-0.239738,51.499602,1,3,2,1,4,11,3,402,6,30,2,4,4,408,0,1,1,1,1,0,0,1,1
2.02E+12,523330,178620,-0.224863,51.493083,1,3,1,1,4,11,3,315,6,30,1,2,3,219,0,0,4,1,1,0,0,1,1
2.02E+12,517710,194110,-0.300594,51.633497,1,2,4,1,4,30,3,41,3,70,5,4,1,1,0,0,1,1,2,0,0,2,1
2.02E+12,521790,183380,-0.245391,51.536197,1,3,1,1,4,28,3,404,6,30,6,2,3,404,0,5,1,1,1,4,0,1,1
2.02E+12,511500,176370,-0.395904,51.475314,1,3,2,1,4,25,3,30,3,30,1,4,3,4,0,1,4,1,2,0,0,1,1
2.02E+12,525010,178620,-0.200676,51.492714,1,3,2,1,4,12,3,4,3,40,6,2,3,3220,0,5,4,1,1,0,0,1,1
2.02E+12,535120,200070,-0.046882,51.683145,1,3,3,1,4,32,1,25,3,70,5,4,3,10,0,0,4,2,2,0,0,1,1
2.02E+12,543490,178570,0.065326,51.487881,1,2,1,1,4,6,3,205,6,30,3,4,3,205,0,4,4,1,2,0,0,1,1
2.02E+12,530680,178050,-0.119258,51.486311,1,3,1,1,4,9,3,3204,7,30,6,4,3,3204,0,0,4,1,1,0,0,1,1
2.02E+12,521200,186040,-0.252977,51.56023,1,3,3,3,4,28,3,4088,3,30,3,4,3,406,0,0,4,1,2,0,2,1,1
2.02E+12,521920,186930,-0.242287,51.568074,1,3,2,1,5,28,3,406,3,40,3,4,3,406,0,7,4,1,2,4,2,1,1
2.02E+12,530990,192090,-0.109573,51.612412,1,3,2,1,1,32,3,105,9,30,6,-1,3,406,0,-1,7,1,-1,0,-1,1,2
2.02E+12,530670,181010,-0.118307,51.512915,1,3,2,1,6,1,3,4,6,30,3,4,3,4,0,0,4,2,2,0,0,1,2
2.02E+12,531480,189660,-0.103411,51.590461,1,3,1,1,2,31,3,105,9,30,6,-1,3,504,0,-1,1,9,-1,-1,-1,1,2
2.02E+12,527230,178110,-0.168898,51.487636,1,1,2,1,5,12,3,3217,6,30,3,2,4,304,0,4,1,1,1,0,0,1,1
2.02E+12,530070,180410,-0.12717,51.507661,1,3,1,1,4,1,3,4,1,30,1,2,3,4,0,5,1,1,1,0,0,1,1
2.02E+12,526480,181710,-0.178404,51.520158,1,3,2,1,5,1,3,404,1,30,1,4,3,4206,0,0,4,1,1,0,0,1,1
2.02E+12,542000,180170,0.044524,51.502634,1,3,2,1,5,17,3,1011,6,30,3,2,3,1011,0,0,4,8,2,0,0,1,1
2.02E+12,528450,180100,-0.150612,51.505245,1,3,1,1,5,1,3,4202,1,30,1,4,3,4202,0,8,1,1,1,0,0,1,1
2.02E+12,538300,189960,-0.004905,51.591524,1,3,2,1,5,13,4,160,6,30,6,2,4,160,0,5,4,1,1,0,0,1,1
2.02E+12,504630,176610,-0.494717,51.478783,1,2,2,1,5,26,3,3044,1,50,1,4,4,3378,0,0,4,1,2,0,0,2,1
2.02E+12,527450,171470,-0.168121,51.427913,1,2,1,1,5,10,3,217,6,30,6,2,3,217,2,4,4,1,1,0,0,1,1
2.02E+12,531410,182080,-0.10725,51.522359,1,3,1,2,5,3,3,201,6,20,6,2,3,5201,0,5,4,9,2,0,0,1,1
2.02E+12,534750,178790,-0.060393,51.492007,1,3,1,1,5,8,3,2206,2,20,3,4,3,2206,0,0,4,1,4,0,0,1,1
2.02E+12,520930,186230,-0.256805,51.561995,1,3,2,1,5,28,3,4088,6,30,1,4,3,4088,0,1,4,1,4,0,0,1,1
2.02E+12,533630,188200,-0.072948,51.576835,1,3,1,1,6,31,4,152,3,20,3,2,3,10,0,5,4,8,2,0,0,1,1
2.02E+12,530690,174400,-0.120462,51.453507,1,3,1,1,4,9,3,23,6,30,3,4,3,23,0,0,7,7,2,0,0,1,2
2.02E+12,538370,171670,-0.011066,51.427151,1,2,1,1,6,7,3,2015,6,30,7,2,3,21,0,0,1,1,2,0,0,1,1
2.02E+12,528680,178690,-0.147814,51.492521,1,3,2,1,6,1,3,3214,2,30,3,2,3,3214,2,5,1,1,1,0,0,1,1
2.02E+12,528350,179450,-0.152289,51.499426,1,3,2,1,6,1,4,310,2,30,3,4,4,310,0,1,1,1,2,0,0,1,1
2.02E+12,542470,185780,0.053558,51.552926,1,2,1,1,6,17,3,116,6,30,3,4,3,118,0,4,1,1,1,0,0,1,1
2.02E+12,519690,165930,-0.281555,51.379811,1,3,2,1,6,23,3,240,3,30,1,4,3,3,0,0,1,1,1,0,0,1,1
2.02E+12,536720,177010,-0.032723,51.475538,1,3,1,1,5,7,3,2,2,30,7,2,3,20,0,5,1,9,-1,-1,-1,1,2
2.02E+12,526090,177600,-0.185491,51.483308,1,3,2,1,6,12,3,308,6,30,6,2,3,3220,0,5,1,1,1,0,0,1,1
2.02E+12,538300,189950,-0.004909,51.591434,1,3,2,1,6,13,4,160,6,30,6,2,3,503,0,4,4,1,2,0,0,1,1
2.02E+12,537200,180740,-0.024366,51.508941,1,2,1,1,6,5,3,1261,3,40,5,2,3,1261,2,4,4,1,1,0,0,1,1
2.02E+12,525320,174090,-0.197817,51.451934,1,3,2,1,6,10,3,218,6,30,3,4,3,218,0,0,4,1,2,0,2,1,1
2.02E+12,527710,169030,-0.165261,51.405925,1,3,2,1,5,22,3,236,1,30,1,4,3,217,0,0,1,1,1,0,0,1,1
2.02E+12,532010,182200,-0.098562,51.523297,1,3,2,2,7,3,3,5201,6,20,6,2,3,1,0,5,4,1,2,0,0,1,1
2.02E+12,530060,175120,-0.12926,51.460123,1,3,2,3,7,9,4,221,6,30,6,2,3,2217,0,5,4,1,2,0,0,1,1
2.02E+12,536440,178260,-0.03627,51.486839,1,3,2,1,2,7,3,200,6,30,3,-1,3,200,0,0,1,8,1,0,0,1,2
2.02E+12,530160,179670,-0.126146,51.50099,1,3,1,1,6,1,3,302,3,30,7,2,3,3212,0,5,1,9,-1,0,6,1,2
2.02E+12,530240,178940,-0.125264,51.494411,1,3,2,1,6,1,3,3212,1,30,1,4,3,3203,0,0,1,1,1,0,0,1,1
2.02E+12,541590,174610,0.036393,51.452776,1,2,2,1,7,6,3,205,1,30,1,4,3,205,0,5,1,1,1,0,0,1,1
2.02E+12,530160,179680,-0.126143,51.50108,1,3,2,1,7,1,3,3212,3,30,7,2,3,302,0,5,1,1,1,0,0,1,1
2.02E+12,526440,193900,-0.174596,51.629717,1,3,2,1,7,30,3,1000,3,30,3,2,3,109,0,4,1,1,1,0,0,1,1
2.02E+12,527790,181910,-0.159461,51.521661,1,3,3,2,7,1,3,501,3,30,6,2,3,41,0,4,4,1,1,0,0,1,1
2.02E+12,530080,182790,-0.126147,51.529047,1,3,2,1,7,2,3,501,3,30,6,2,4,504,0,5,4,1,2,0,0,1,1
2.02E+12,531890,182550,-0.100159,51.526471,1,3,2,1,7,3,3,1,6,20,6,2,4,502,0,5,4,1,1,0,2,1,1
2.02E+12,543790,180870,0.070581,51.508472,1,3,2,1,7,17,3,117,1,30,1,4,3,1020,0,0,1,1,1,0,0,2,1
2.02E+12,532840,185470,-0.085372,51.552489,1,3,1,1,7,4,3,105,6,20,3,2,3,105,0,5,1,1,2,0,0,1,1
2.02E+12,521180,183810,-0.254034,51.540192,1,2,1,2,1,28,3,404,1,30,1,4,3,404,0,1,1,1,2,0,0,1,1
2.02E+12,530390,181190,-0.122273,51.514597,1,2,1,1,1,1,4,402,2,20,9,4,4,402,0,1,1,2,2,0,0,1,1
2.02E+12,529120,180980,-0.140642,51.513001,1,3,1,1,1,1,3,4201,3,30,3,2,4,406,1,0,4,2,2,0,0,1,1
2.02E+12,529970,178980,-0.129136,51.494832,1,3,3,3,1,1,4,326,3,30,6,4,4,323,0,0,4,2,2,0,0,1,1
2.02E+12,518910,185620,-0.286139,51.556942,1,2,1,1,1,28,4,4565,6,30,1,4,4,4565,0,0,4,2,2,0,0,1,1
2.02E+12,533670,189000,-0.072068,51.584014,1,3,1,1,1,31,3,503,6,30,6,2,3,10,0,5,4,2,2,0,0,1,1
2.02E+12,534900,183100,-0.056585,51.530702,1,2,2,1,1,5,3,107,3,20,9,2,4,118,0,5,4,2,2,0,0,1,1
2.02E+12,539450,183940,0.0093,51.537146,1,3,2,4,1,17,4,165,6,30,3,2,4,164,0,0,4,2,2,0,0,1,1
2.02E+12,525210,180420,-0.197158,51.508847,1,3,1,1,1,12,3,402,6,30,3,2,3,4206,0,4,4,2,2,0,0,1,1
2.02E+12,530790,182840,-0.115899,51.529333,1,2,1,1,2,3,3,501,2,20,3,2,3,501,0,4,7,3,2,0,0,1,1
